1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
"[1 1 0 1 1 1 1 1 0 0 1 1 0 0 1 0 0 1 1 0 1 0 0 0 0 1 0 0 0 0 1 1 1 0 1 1 1
 0 1 0 1]","[1 1 1 0 0 1 1 1 0 1 1 1 0 1 0 1 0 0 1 1 0 0 1 1 0 1 1 1 0 1 1 1 0 0 1 0 0
 1 0 0 1]","[1 0 1 0 1 1 0 0 0 1 0 1 0 0 0 1 1 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 1 0 0
 1 0 0 1]","[1 1 0 0 1 0 0 0 1 1 0 0 1 0 0 1 1 0 0 1 0 0 0 1 0 1 0 0 0 0 1 1 0 0 0 0 1
 1 0 0 1]","[1 1 0 0 1 0 0 0 1 1 1 0 0 0 0 1 1 0 0 1 1 0 0 0 0 1 1 0 0 0 0 1 0 0 1 0 0
 1 0 0 1]","[1 1 0 0 1 1 0 0 0 1 0 1 0 0 0 1 1 0 0 1 1 0 0 0 0 1 1 0 0 0 0 1 1 0 0 0 0
 1 0 0 1]","[1 0 1 0 1 0 0 0 1 1 0 0 1 0 0 1 1 0 0 1 0 1 0 0 0 1 0 0 1 0 0 1 1 0 0 0 0
 1 1 0 0]","[1 0 1 1 1 0 1 0 0 1 1 0 0 0 0 1 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 1 1 0 0 0 0
 1 0 1 0]","[1 0 1 0 1 1 0 0 0 1 0 1 0 0 0 1 1 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 1 0 0
 1 0 1 0]","[1 1 0 0 1 1 0 0 0 1 1 0 0 0 0 1 1 0 0 1 1 0 0 0 0 1 1 0 0 0 0 1 0 1 0 0 0
 1 0 0 1]","[1 1 0 1 1 0 1 0 0 1 0 0 1 0 0 1 1 0 0 1 0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 0
 1 1 0 0]","[1 0 1 1 1 0 1 0 0 1 1 0 0 0 0 1 1 0 0 1 0 0 0 0 1 1 0 0 1 0 0 1 0 0 0 1 0
 1 0 1 0]","[1 0 1 0 1 0 0 0 1 1 0 0 1 0 0 1 1 0 0 1 0 1 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0
 1 0 1 0]","[1 0 1 0 1 1 0 0 0 1 0 1 0 0 0 1 1 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0
 1 1 0 0]","[1 1 0 1 1 1 0 0 0 1 0 1 0 0 0 1 1 0 0 1 0 0 1 0 0 1 0 1 0 0 0 1 0 0 0 0 1
 1 0 0 1]","[1 0 1 1 1 1 0 0 0 1 0 1 0 0 0 1 1 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 1 0 0
 1 0 1 0]","[1 0 1 0 1 1 0 0 0 1 0 1 0 0 0 1 1 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 0 1 0
 1 0 1 0]","[1 0 1 0 1 0 1 0 0 1 1 0 0 0 0 1 1 0 0 1 1 0 0 0 0 1 1 0 0 0 0 1 0 0 1 0 0
 1 0 1 0]","[1 0 1 0 1 0 0 0 1 1 0 0 1 0 0 1 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 0 0 0 0
 1 0 1 0]","[1 1 0 1 1 0 1 0 0 1 1 0 0 0 0 1 1 0 0 1 1 0 0 0 0 1 1 0 0 0 0 1 0 0 1 0 0
 1 0 0 1]","[1 0 1 1 1 1 0 0 0 1 0 1 0 0 0 1 1 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 1 0 0
 1 0 0 1]","[1 0 1 0 1 0 0 0 1 1 1 0 0 0 0 1 1 0 0 1 1 0 0 0 0 1 1 0 0 0 0 1 0 1 0 0 0
 1 0 1 0]","[1 0 1 1 1 0 1 0 0 1 0 0 1 0 0 1 1 0 0 1 0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 0
 1 1 0 0]","[1 0 1 0 1 0 1 0 0 1 0 0 1 0 0 1 1 0 0 1 0 0 0 1 0 1 0 0 0 0 1 1 0 0 1 0 0
 1 0 1 0]","[1 1 0 1 1 0 1 0 0 1 1 0 0 0 0 1 0 1 0 1 1 0 0 0 0 1 1 0 0 0 0 1 0 0 1 0 0
 1 1 0 0]","[1 1 0 1 1 1 0 0 0 1 1 0 0 0 0 1 1 0 0 1 1 0 0 0 0 1 1 0 0 0 0 1 0 0 1 0 0
 1 1 0 0]","[1 1 0 0 1 1 0 0 0 1 0 1 0 0 0 1 1 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0
 1 1 0 0]","[1 0 1 1 1 0 1 0 0 1 0 0 1 0 0 1 1 0 0 1 0 1 0 0 0 1 0 0 1 0 0 1 1 0 0 0 0
 1 1 0 0]","[1 0 1 0 1 0 0 0 1 1 0 0 1 0 0 1 1 0 0 1 0 1 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0
 1 1 0 0]","[1 0 1 1 1 1 0 0 0 1 0 1 0 0 0 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 1 0 0 1 0 0
 1 0 1 0]","[1 0 1 0 1 0 0 0 1 1 0 0 1 0 0 1 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 1 0 0 1 0 0
 1 0 1 0]","[1 0 1 0 1 0 0 0 1 1 0 0 1 0 0 1 1 0 0 1 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0
 1 0 1 0]","[1 0 1 0 1 0 0 0 1 1 0 0 1 0 0 1 1 0 0 1 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0
 1 1 0 0]","[1 0 1 0 1 1 0 0 0 1 0 1 0 0 0 1 1 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0
 1 0 0 1]","[1 0 1 0 1 1 0 0 0 1 0 1 0 0 0 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 1 0 0 1 0 0
 1 0 1 0]","[1 0 1 1 1 1 0 0 0 1 0 1 0 0 0 1 1 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0
 1 0 0 1]","[1 0 1 1 1 0 1 0 0 1 0 0 1 0 0 1 1 0 0 1 0 1 0 0 0 1 0 0 1 0 0 1 1 0 0 0 0
 1 0 1 0]","[1 1 0 1 1 1 0 0 0 1 1 0 0 0 0 1 0 1 0 1 1 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1
 1 0 0 1]","[1 1 0 0 1 1 0 0 0 1 0 1 0 0 0 1 1 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 0 0 1
 1 0 0 1]","[1 0 1 1 1 1 0 0 0 1 0 1 0 0 0 1 1 0 0 1 0 0 1 0 0 1 0 1 0 0 0 1 1 0 0 0 0
 1 0 0 1]","[1 0 1 1 1 0 1 0 0 1 1 0 0 0 0 1 0 1 0 1 1 0 0 0 0 1 1 0 0 0 0 1 0 0 1 0 0
 1 0 1 0]","[1 0 1 0 1 1 0 0 0 1 0 1 0 0 0 1 1 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0
 1 0 1 0]","[1 1 0 0 1 0 0 0 1 1 0 0 1 0 0 1 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 1 0 0 0 0 1
 1 1 0 0]","[1 0 1 0 1 0 0 0 1 1 1 0 0 0 0 1 1 0 0 1 0 0 1 0 0 1 0 0 0 0 1 1 1 0 0 0 0
 1 0 1 0]","[1 0 1 1 1 0 1 0 0 1 0 1 0 0 0 1 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 1 0 0 0
 1 0 1 0]","[1 1 0 1 1 1 0 0 0 1 0 1 0 0 0 1 1 0 0 1 1 0 0 0 0 1 1 0 0 0 0 1 1 0 0 0 0
 1 1 0 0]","[1 1 0 0 1 1 0 0 0 1 0 1 0 1 1 1 0 0 1 1 0 0 0 0 1 1 0 1 0 0 0 1 0 0 0 0 1
 1 0 0 1]","[1 1 0 0 1 1 0 0 0 1 0 0 1 0 0 1 1 0 0 1 0 1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1
 1 1 0 0]","[1 1 0 0 1 1 0 0 0 1 1 0 0 0 0 1 1 0 0 1 1 0 0 0 0 1 1 0 0 0 0 1 0 1 0 0 0
 1 1 0 0]"
53.731,100.0,53.396,56.442,100.0,100.0,55.467,100.0,88.706,52.873000000000005,100.0,88.416,56.487,53.377,56.886,56.628,53.17100000000001,53.201,52.885,44.277,44.934,52.882,45.004,44.277,42.278,45.435,44.159,88.416,44.804,42.055,44.804,44.804,52.707,53.191,100.0,88.416,52.75,52.882,41.255,43.735,43.317,50.989,50.514,53.24100000000001,52.779,50.989,48.364,47.461000000000006,50.514,47.743,52.885,48.653,47.461000000000006,43.735,51.035,88.416,50.883,47.942,50.883,47.942,53.187,90.534,47.743,47.037,47.037,50.851000000000006,51.035,88.501,50.851000000000006,52.885,54.017,52.885,53.17100000000001,54.999,54.043,55.473,43.317,54.365,50.801,100.0,54.858,52.903,52.75,54.407,47.65,53.377,52.944,52.672,100.0,52.877,50.801,55.238,54.913,52.88399999999999,52.87,100.0,55.346,56.983,42.278,44.669,52.703,47.075,55.131,52.88399999999999,57.076,54.322,50.622,54.82899999999999,53.383,53.383,54.266000000000005,53.383,52.87,54.858,52.871,53.25,53.383,54.972,53.201,53.377,51.035,55.238,100.0,53.191,50.622,55.238,57.526,52.521,56.353,52.576,52.513000000000005,52.028,52.426,52.513000000000005,54.035,55.755,51.862,52.513000000000005,55.255,53.045,52.513000000000005,52.576,53.058,53.051,55.101000000000006,53.069,53.72,52.882,53.069,53.268,52.691,52.713,55.382,53.987,56.996,53.045,53.216,54.043,55.131,53.987,53.25,54.425,52.249,53.715,54.322,56.07899999999999,53.987,47.942,51.862,54.858,52.691,53.987,52.871,53.755,55.255,52.73,53.058,55.346,54.266000000000005,53.738,55.717,55.101000000000006,53.715,53.738,54.407,55.717,54.407,54.221,53.188,54.81399999999999,55.238,51.862,54.274,56.982,54.858,54.927,53.236,100.0,54.993,53.268
200
